Timestamp (microseconds),Gyro X (°/s),Gyro Y (°/s),Gyro Z (°/s)
1658355044498238,-2.166781109330941,1.3733119707026162,-0.5798428320745188
1658355044514231,-0.7629510948347615,1.3733119707026162,-0.5188067444876197
1658355044530223,-0.2746623941404778,1.983672846570471,-0.6408789196611906
1658355044546216,-0.03051804379333589,2.105745021744042,-0.6408789196611906
1658355044562209,0.33569848172737693,2.288853284504512,-0.33569848172737693
1658355044578201,0.33569848172737693,2.166781109330941,-0.15259021896690683
1658355044594194,1.0070954451819034,2.227817196917613,-0.03051804379333589
1658355044610187,0.33569848172737693,2.3498893720911838,-0.09155413138023505
1658355044626179,-2.8992141603723667,2.04470893415737,-0.3967345693140487
1658355044642172,-4.119935912108076,1.6174563210497581,-0.33569848172737693
1658355044658165,-2.4719615472647547,0.9460593575952316,-0.5188067444876197
1658355044674157,-1.739528496223329,0.8850232700083325,-0.5798428320745188
1658355044690150,-1.4953841458761872,1.6784924086366573,-0.6408789196611906
1658355044706143,-1.9226367589837992,1.9226367589837992,-0.45777065690094787
1658355044721832,1.0070954451819034,1.983672846570471,-0.03051804379333589
1658355044737823,1.1902037079423735,1.6784924086366573,0.213626306553806
1658355044753814,-2.5940337224383256,1.4343480582895154,-0.33569848172737693
1658355044769806,-3.570611123826893,1.0070954451819034,-0.7629510948347615
1658355044785797,1.2512397955290453,0.213626306553806,-0.7019150072480898
1658355044801788,1.739528496223329,0.09155413138023505,-0.7019150072480898
1658355044817779,-0.9460593575952316,0.6408789196611906,-0.8850232700083325
1658355044833770,0.7019150072480898,0.45777065690094787,-0.5798428320745188
1658355044849762,2.7771419851987957,-0.2746623941404778,-0.33569848172737693
1658355044865753,0.6408789196611906,-0.33569848172737693,-0.5188067444876197
1658355044881744,-1.1902037079423735,-0.15259021896690683,-0.8850232700083325
1658355044897735,-0.8850232700083325,-0.2746623941404778,-0.8850232700083325
1658355044913726,0.09155413138023505,-0.2746623941404778,-0.9460593575952316
1658355044929718,1.6174563210497581,-0.15259021896690683,-0.8239871824216607
1658355044945709,1.739528496223329,0.09155413138023505,-0.7019150072480898
1658355044961700,-0.7019150072480898,0.7019150072480898,-0.6408789196611906
1658355044977691,1.0070954451819034,1.0070954451819034,-0.5188067444876197
1658355044993682,2.9602502479590385,1.0070954451819034,-0.33569848172737693
1658355045009674,1.739528496223329,1.3122758831159445,-0.33569848172737693
1658355045025665,1.983672846570471,1.4953841458761872,-0.15259021896690683
1658355045041412,2.4719615472647547,1.3122758831159445,0.09155413138023505
1658355045057402,1.4343480582895154,1.1291676203554744,0.03051804379333589
1658355045073392,0.2746623941404778,1.0681315327688026,-0.2746623941404778
1658355045089383,0.5798428320745188,1.3733119707026162,-0.213626306553806
1658355045105373,0.8850232700083325,1.6784924086366573,-0.09155413138023505
1658355045121363,1.1902037079423735,1.6784924086366573,0.3967345693140487
1658355045137354,0.5188067444876197,1.6174563210497581,0.6408789196611906
1658355045153344,0.03051804379333589,1.4343480582895154,0.6408789196611906
1658355045169334,1.1291676203554744,1.2512397955290453,0.45777065690094787
1658355045185324,-0.33569848172737693,0.8850232700083325,0.33569848172737693
1658355045201315,-1.6784924086366573,1.0681315327688026,0.15259021896690683
1658355045217305,0.03051804379333589,1.4343480582895154,0.33569848172737693
1658355045233295,1.1902037079423735,1.8005645838102282,0.3967345693140487
1658355045249285,1.8616006713969,1.9226367589837992,0.5188067444876197
1658355045265276,0.9460593575952316,1.739528496223329,0.6408789196611906
1658355045281266,-0.2746623941404778,1.2512397955290453,0.3967345693140487
1658355045297256,0.03051804379333589,0.7629510948347615,0.2746623941404778
1658355045313246,0.2746623941404778,0.15259021896690683,0.09155413138023505
1658355045329237,-0.7629510948347615,0.03051804379333589,-0.09155413138023505
1658355045345227,-2.288853284504512,-0.213626306553806,-0.33569848172737693
1658355045360931,-3.570611123826893,-0.3967345693140487,-0.3967345693140487
1658355045376920,-4.852368963149502,-0.2746623941404778,-0.6408789196611906
1658355045392910,-6.927595941100208,-0.09155413138023505,-1.0070954451819034
1658355045408899,-5.889982452124741,0.6408789196611906,-0.8239871824216607
1658355045424888,-1.0070954451819034,1.3733119707026162,-0.213626306553806
1658355045440878,-0.6408789196611906,1.8616006713969,0.15259021896690683
1658355045456867,-1.3122758831159445,2.105745021744042,0.09155413138023505
1658355045472856,-0.09155413138023505,1.983672846570471,0.09155413138023505
1658355045488845,1.8005645838102282,1.0070954451819034,-0.03051804379333589
1658355045504835,1.2512397955290453,0.2746623941404778,-0.33569848172737693
1658355045520824,1.3122758831159445,0.2746623941404778,-0.6408789196611906
1658355045536813,2.5940337224383256,1.0070954451819034,-0.45777065690094787
1658355045552803,2.410925459678083,1.3733119707026162,-0.213626306553806
1658355045568792,0.5798428320745188,2.04470893415737,0.213626306553806
1658355045584781,1.0681315327688026,2.288853284504512,0.3967345693140487
1658355045600771,1.6784924086366573,1.739528496223329,0.45777065690094787
1658355045616760,1.0070954451819034,1.1291676203554744,0.213626306553806
1658355045632749,0.33569848172737693,1.0070954451819034,0.09155413138023505
1658355045648738,0.3967345693140487,0.8850232700083325,-0.03051804379333589
1658355045664728,0.3967345693140487,0.8850232700083325,-0.09155413138023505
1658355045680511,1.0681315327688026,0.5188067444876197,0.03051804379333589
1658355045696499,1.4343480582895154,0.03051804379333589,0.03051804379333589
1658355045712488,0.213626306553806,-0.3967345693140487,0.03051804379333589
1658355045728476,-0.5798428320745188,-0.33569848172737693,-0.09155413138023505
1658355045744464,0.03051804379333589,0.03051804379333589,-0.15259021896690683
1658355045760453,1.6174563210497581,0.09155413138023505,0.09155413138023505
1658355045776441,1.0681315327688026,-0.09155413138023505,0.213626306553806
1658355045792430,0.45777065690094787,0.33569848172737693,0.33569848172737693
1658355045808418,-0.213626306553806,0.7019150072480898,-0.03051804379333589
1658355045824406,0.03051804379333589,0.5188067444876197,0.03051804379333589
1658355045840395,1.0681315327688026,-0.09155413138023505,0.33569848172737693
1658355045856383,1.1902037079423735,-0.5798428320745188,0.2746623941404778
1658355045872371,0.7019150072480898,-0.5798428320745188,-0.03051804379333589
1658355045888360,1.0070954451819034,-0.2746623941404778,-0.15259021896690683
1658355045904348,1.0070954451819034,0.15259021896690683,-0.213626306553806
1658355045920336,-0.7019150072480898,-0.09155413138023505,0.09155413138023505
1658355045936325,-1.8616006713969,-0.3967345693140487,0.2746623941404778
1658355045952313,-0.213626306553806,-0.8850232700083325,0.213626306553806
1658355045968301,2.04470893415737,-1.2512397955290453,0.213626306553806
1658355045984290,1.1291676203554744,-1.1902037079423735,-0.213626306553806
1658355046000061,-0.6408789196611906,-1.0070954451819034,-0.2746623941404778
1658355046016048,0.5798428320745188,-0.2746623941404778,-0.03051804379333589
1658355046032035,0.8850232700083325,0.15259021896690683,0.09155413138023505
1658355046048023,1.0070954451819034,1.0681315327688026,0.213626306553806
1658355046064010,0.7019150072480898,1.6784924086366573,0.213626306553806
1658355046079998,1.1902037079423735,1.9226367589837992,0.33569848172737693
1658355046095985,0.8239871824216607,1.5564202334630863,0.3967345693140487
1658355046111972,1.3733119707026162,1.2512397955290453,0.213626306553806
1658355046127960,0.7019150072480898,1.0681315327688026,0.15259021896690683
1658355046143947,0.213626306553806,1.1902037079423735,0.03051804379333589
1658355046159935,1.3122758831159445,1.2512397955290453,-0.09155413138023505
1658355046175922,1.983672846570471,1.0070954451819034,-0.15259021896690683
1658355046191909,1.6174563210497581,0.5798428320745188,-0.15259021896690683
1658355046207897,-0.15259021896690683,0.45777065690094787,-0.213626306553806
1658355046223884,-0.8850232700083325,0.7629510948347615,-0.15259021896690683
1658355046239872,-0.09155413138023505,1.1902037079423735,-0.15259021896690683
1658355046255859,0.5798428320745188,0.8239871824216607,-0.09155413138023505
1658355046271846,0.45777065690094787,0.7019150072480898,0.03051804379333589
1658355046287834,0.5188067444876197,0.6408789196611906,-0.213626306553806
1658355046303821,-1.0681315327688026,1.3733119707026162,-0.5188067444876197
1658355046319641,-0.8239871824216607,1.739528496223329,-0.5798428320745188
1658355046335628,0.8850232700083325,1.3733119707026162,-0.33569848172737693
1658355046351615,1.4343480582895154,0.8239871824216607,-0.15259021896690683
1658355046367601,0.15259021896690683,0.3967345693140487,-0.33569848172737693
1658355046383588,-0.213626306553806,0.5798428320745188,-0.5798428320745188
1658355046399575,0.33569848172737693,0.6408789196611906,-0.7019150072480898
1658355046415562,0.8850232700083325,0.5798428320745188,-0.7019150072480898
1658355046431549,-0.45777065690094787,0.45777065690094787,-0.7019150072480898
1658355046447536,-1.3122758831159445,1.0070954451819034,-0.8239871824216607
1658355046463523,0.15259021896690683,1.0070954451819034,-0.7629510948347615
1658355046479510,2.04470893415737,0.5188067444876197,-0.45777065690094787
1658355046495497,1.9226367589837992,0.2746623941404778,-0.3967345693140487
1658355046511484,0.33569848172737693,0.15259021896690683,-0.7629510948347615
1658355046527471,1.4953841458761872,0.2746623941404778,-0.9460593575952316
1658355046543458,3.0212863355459376,0.03051804379333589,-0.8239871824216607
1658355046559445,2.227817196917613,-0.15259021896690683,-1.0070954451819034
1658355046575431,0.8239871824216607,0.03051804379333589,-1.2512397955290453
1658355046591418,0.213626306553806,0.33569848172737693,-1.3122758831159445
1658355046607405,-0.45777065690094787,1.3122758831159445,-1.1291676203554744
1658355046623392,-1.0681315327688026,1.9226367589837992,-0.8850232700083325
1658355046639160,-1.983672846570471,2.166781109330941,-0.5798428320745188
1658355046655146,0.8239871824216607,1.4953841458761872,-0.3967345693140487
1658355046671132,2.9602502479590385,0.7019150072480898,-0.3967345693140487
1658355046687118,1.4343480582895154,0.09155413138023505,-0.7629510948347615
1658355046703104,0.213626306553806,0.09155413138023505,-1.1291676203554744
1658355046719090,1.0070954451819034,0.15259021896690683,-1.1902037079423735
1658355046735076,1.8616006713969,-0.213626306553806,-1.0070954451819034
1658355046751062,1.1902037079423735,-0.8850232700083325,-1.1902037079423735
1658355046767048,1.4343480582895154,-1.1902037079423735,-1.3122758831159445
1658355046783033,1.4953841458761872,-1.0681315327688026,-1.2512397955290453
1658355046799019,-1.1291676203554744,-0.7019150072480898,-1.3733119707026162
1658355046815005,-1.9226367589837992,-0.15259021896690683,-1.3122758831159445
1658355046830991,-0.8239871824216607,0.03051804379333589,-1.1902037079423735
1658355046846977,0.09155413138023505,-0.33569848172737693,-1.0681315327688026
1658355046862963,-1.3122758831159445,-0.7629510948347615,-1.1902037079423735
1658355046878949,-1.0070954451819034,-0.6408789196611906,-1.2512397955290453
1658355046894935,0.9460593575952316,-0.9460593575952316,-1.3733119707026162
1658355046910921,1.4343480582895154,-1.4343480582895154,-1.1902037079423735
1658355046926907,0.09155413138023505,-1.4343480582895154,-1.1902037079423735
1658355046942893,0.8239871824216607,-1.739528496223329,-1.1902037079423735
1658355046958740,1.1902037079423735,-2.105745021744042,-1.0681315327688026
1658355046974725,0.5188067444876197,-2.4719615472647547,-0.9460593575952316
1658355046990711,-0.3967345693140487,-2.532997634851654,-0.8239871824216607
1658355047006696,1.6174563210497581,-2.9602502479590385,-0.5188067444876197
1658355047022682,0.33569848172737693,-3.3264667734797513,-0.45777065690094787
1658355047038667,-1.0681315327688026,-2.7161058976118966,-0.5798428320745188
1658355047054653,0.15259021896690683,-2.5940337224383256,-0.3967345693140487
1658355047070638,-0.15259021896690683,-2.3498893720911838,-0.09155413138023505
1658355047086624,-2.166781109330941,-2.04470893415737,-0.15259021896690683
1658355047102609,0.3967345693140487,-2.166781109330941,-0.213626306553806
1658355047118595,6.500343327992596,-3.2654306858930795,-0.33569848172737693
1658355047134580,9.246967269398056,-6.317235065232353,-0.6408789196611906
1658355047150566,8.209353780422589,-9.308003356984727,-1.5564202334630863
1658355047166551,5.3406576638437855,-11.261158159761862,-2.5940337224383256
1658355047182537,5.3406576638437855,-11.627374685282575,-3.0823224231326094
1658355047198522,4.60822461280236,-12.115663385976859,-2.7161058976118966
1658355047214508,2.227817196917613,-12.176699473563758,-2.105745021744042
1658355047230493,2.410925459678083,-12.542915999084471,-1.1291676203554744
1658355047246479,3.0823224231326094,-13.214312962538997,-0.7019150072480898
1658355047262464,1.1902037079423735,-13.397421225299468,-0.5798428320745188
1658355047278259,-5.279621576256886,-14.190890363927565,-0.8239871824216607
1658355047294243,-8.270389868009488,-15.594720378423744,-1.1902037079423735
1658355047310228,-8.270389868009488,-16.937514305333025,-1.4953841458761872
1658355047326213,-8.880750743877343,-16.998550392919697,-2.105745021744042
1658355047342197,-9.063859006637585,-16.998550392919697,-2.532997634851654
1658355047358182,-7.354848554207592,-17.120622568093268,-2.3498893720911838
1658355047374166,-6.683451590753066,-16.998550392919697,-2.532997634851654
1658355047390151,-5.706874189364498,-16.632333867398984,-2.7161058976118966
1658355047406135,-0.5188067444876197,-16.44922560463874,-3.2043945983061803
1658355047422120,3.3875028610666504,-17.60891126878755,-3.6316472114137923
1658355047438104,3.0823224231326094,-18.158236057068734,-4.242008087281647
1658355047454089,0.09155413138023505,-18.036163881895163,-4.730296787975931
1658355047470073,-2.3498893720911838,-17.54787518120088,-4.9134050507361735
1658355047486058,1.983672846570471,-17.48683909361398,-4.60822461280236
1658355047502042,5.462729839017356,-17.120622568093268,-4.486152437628789
1658355047518027,3.570611123826893,-16.388189517051842,-4.119935912108076
1658355047534011,-6.622415503166167,-13.824673838406852,-3.6316472114137923
1658355047549996,-11.20012207217519,-12.603952086671143,-3.2654306858930795
1658355047565981,-4.547188525215461,-12.603952086671143,-2.4719615472647547
1658355047581965,-0.33569848172737693,-12.359807736324,-2.105745021744042
1658355047597839,-3.7537193865873633,-10.162508583199724,-2.4719615472647547
1658355047613823,-8.392462043183059,-8.270389868009488,-2.655069810025225
1658355047629807,-8.51453421835663,-6.9886320286868795,-2.532997634851654
1658355047645791,-2.7771419851987957,-6.744487678339738,-2.532997634851654
1658355047661775,3.1433585107195086,-7.2938124666209205,-3.0212863355459376
1658355047677759,2.5940337224383256,-7.965209430075447,-3.5095750362402214
1658355047693743,-6.134126802471883,-6.500343327992596,-3.814755474174035
1658355047709727,-9.85732814526591,-4.180971999694748,-3.997863736934505
1658355047725711,-3.0212863355459376,-3.0823224231326094,-2.7771419851987957
1658355047741696,1.9226367589837992,-1.8616006713969,-1.6174563210497581
1658355047757680,0.7019150072480898,0.3967345693140487,-1.1902037079423735
1658355047773664,-2.4719615472647547,1.6174563210497581,-1.1291676203554744
1658355047789648,-3.570611123826893,1.5564202334630863,-1.2512397955290453
1658355047805632,-2.532997634851654,1.1902037079423735,-1.0681315327688026
1658355047821616,-2.4719615472647547,0.6408789196611906,-1.3733119707026162
1658355047837600,-0.6408789196611906,-0.7019150072480898,-1.4953841458761872
1658355047853584,-2.166781109330941,-1.6174563210497581,-1.4953841458761872
1658355047869568,-4.180971999694748,-1.0681315327688026,-1.8005645838102282
1658355047885552,-0.7019150072480898,-1.4343480582895154,-1.5564202334630863
1658355047901536,1.5564202334630863,-2.105745021744042,-1.3733119707026162
1658355047917389,1.739528496223329,-2.227817196917613,-1.2512397955290453
1658355047933372,-1.4953841458761872,-2.5940337224383256,-0.9460593575952316
1658355047949356,-3.4485389486533222,-2.04470893415737,-1.0070954451819034
1658355047965339,0.09155413138023505,-1.983672846570471,-0.9460593575952316
1658355047981323,1.0070954451819034,-2.4719615472647547,-0.9460593575952316
1658355047997306,0.5798428320745188,-2.3498893720911838,-0.7629510948347615
1658355048013290,-1.9226367589837992,-1.8005645838102282,-0.8239871824216607
1658355048029274,-2.9602502479590385,-2.166781109330941,-0.8850232700083325
1658355048045257,-0.45777065690094787,-2.7771419851987957,-0.6408789196611906
1658355048061241,0.9460593575952316,-2.4719615472647547,-0.7019150072480898
1658355048077224,-0.8239871824216607,-2.9602502479590385,-1.0681315327688026
1658355048093208,-3.0212863355459376,-3.2043945983061803,-0.8239871824216607
1658355048109192,-3.814755474174035,-2.655069810025225,-0.45777065690094787
1658355048125175,-1.4343480582895154,-2.7771419851987957,-0.5188067444876197
1658355048141159,-0.2746623941404778,-2.166781109330941,0.03051804379333589
1658355048157142,-4.180971999694748,-0.09155413138023505,0.45777065690094787
1658355048173126,-3.5095750362402214,1.4953841458761872,0.7019150072480898
1658355048189109,1.9226367589837992,1.4343480582895154,1.2512397955290453
1658355048205093,2.655069810025225,1.3733119707026162,1.1902037079423735
1658355048221077,-1.2512397955290453,0.8850232700083325,0.8850232700083325
1658355048236938,-3.7537193865873633,0.8850232700083325,0.6408789196611906
1658355048252921,0.2746623941404778,-0.03051804379333589,0.45777065690094787
1658355048268904,3.2043945983061803,-1.3733119707026162,0.2746623941404778
1658355048284887,0.45777065690094787,-1.4343480582895154,-0.03051804379333589
1658355048300871,-2.288853284504512,-0.7629510948347615,0.15259021896690683
1658355048316854,-2.9602502479590385,0.213626306553806,0.5188067444876197
1658355048332837,-0.3967345693140487,-0.213626306553806,0.8850232700083325
1658355048348820,2.3498893720911838,-1.0070954451819034,0.8850232700083325
1658355048364803,-0.15259021896690683,-1.0070954451819034,0.6408789196611906
1658355048380786,-1.8005645838102282,-0.45777065690094787,0.15259021896690683
1658355048396769,0.5798428320745188,-0.9460593575952316,0.03051804379333589
1658355048412752,0.33569848172737693,-1.1291676203554744,0.09155413138023505
1658355048428735,-2.04470893415737,-0.03051804379333589,0.09155413138023505
1658355048444718,-3.7537193865873633,0.5798428320745188,0.2746623941404778
1658355048460702,-0.09155413138023505,0.6408789196611906,0.7019150072480898
1658355048476685,1.8616006713969,-0.213626306553806,0.7019150072480898
1658355048492668,-0.6408789196611906,-0.3967345693140487,0.5798428320745188
1658355048508651,-2.655069810025225,-0.213626306553806,0.15259021896690683
1658355048524634,-2.3498893720911838,-1.0070954451819034,-0.15259021896690683
1658355048540617,-1.4953841458761872,-2.410925459678083,-0.213626306553806
1658355048556488,-2.5940337224383256,-3.3875028610666504,-0.7629510948347615
1658355048572470,-2.410925459678083,-4.180971999694748,-1.2512397955290453
1658355048588453,-1.0070954451819034,-4.791332875562603,-1.3122758831159445
1658355048604436,-4.119935912108076,-5.096513313496644,-1.4953841458761872
1658355048620418,-5.828946364538069,-4.60822461280236,-1.5564202334630863
1658355048636401,-2.166781109330941,-4.486152437628789,-1.4343480582895154
1658355048652383,0.7629510948347615,-5.0354772259097444,-1.6174563210497581
1658355048668366,-0.03051804379333589,-6.012054627298312,-1.8616006713969
1658355048684349,-3.6316472114137923,-6.8665598535133086,-2.04470893415737
1658355048700331,-5.096513313496644,-6.012054627298312,-2.532997634851654
1658355048716314,-0.03051804379333589,-6.378271152819025,-2.410925459678083
1658355048732297,1.4343480582895154,-6.927595941100208,-2.227817196917613
1658355048748279,-2.4719615472647547,-7.2938124666209205,-2.4719615472647547
1658355048764262,-4.730296787975931,-7.782101167315204,-2.532997634851654
1658355048780244,-0.7019150072480898,-8.6366063935302,-2.166781109330941
1658355048796227,4.364080262455218,-9.308003356984727,-2.410925459678083
1658355048812210,6.012054627298312,-11.383230334935433,-2.8381780727854675
1658355048828192,5.706874189364498,-13.092240787365427,-3.3875028610666504
1658355048844175,5.76791027695117,-14.862287327382319,-4.180971999694748
1658355048860158,4.974441138323073,-16.510261692225413,-5.2185854886702145
1658355048876037,4.730296787975931,-18.402380407415876,-6.012054627298312
1658355048892019,3.7537193865873633,-20.538643472953254,-6.683451590753066
1658355048908002,0.45777065690094787,-20.721751735713724,-7.11070420386045
1658355048923984,-1.983672846570471,-20.538643472953254,-7.2938124666209205
1658355048939966,-2.288853284504512,-19.9893186846723,-6.439307240405924
1658355048955948,-3.1433585107195086,-19.256885633630873,-5.889982452124741
1658355048971930,-2.4719615472647547,-18.219272144655406,-5.706874189364498
1658355048987912,-0.03051804379333589,-18.76859693293659,-5.706874189364498
1658355049003894,-0.09155413138023505,-19.9893186846723,-6.439307240405924
1658355049019877,-1.0070954451819034,-21.27107652399468,-7.17174029144735
1658355049035859,-1.3122758831159445,-22.369726100556818,-8.148317692835917
1658355049051841,-1.6174563210497581,-23.285267414358714,-8.51453421835663
1658355049067823,-1.739528496223329,-23.651483939879427,-8.819714656290444
1658355049083805,-1.8616006713969,-24.01770046540014,-9.063859006637585
1658355049099787,-2.4719615472647547,-23.590447852292527,-9.002822919050914
1658355049115769,-3.0212863355459376,-23.89562829022657,-8.819714656290444
1658355049131752,-4.180971999694748,-24.505989166094423,-8.941786831464015
1658355049147734,-5.096513313496644,-25.23842221713585,-8.697642481116873
1658355049163716,-3.0823224231326094,-26.092927443350845,-8.6366063935302
1658355049179698,-3.2043945983061803,-26.52018005645823,-8.575570305943302
1658355049195556,-5.279621576256886,-26.092927443350845,-8.6366063935302
1658355049211538,-4.730296787975931,-25.970855268177274,-8.6366063935302
1658355049227520,-3.3264667734797513,-25.665674830243233,-8.026245517662346
1658355049243501,-0.7629510948347615,-25.05531395437538,-7.721065079728305
1658355049259483,-0.8850232700083325,-24.628061341267994,-7.4158846417944915
1658355049275465,0.5798428320745188,-25.05531395437538,-7.598992904554734
1658355049291446,-0.09155413138023505,-25.116350041962278,-7.904173342488775
1658355049307428,3.875791561760934,-26.092927443350845,-8.33142595559616
1658355049323410,6.195162890058782,-26.58121614404513,-8.148317692835917
1658355049339391,3.2654306858930795,-26.276035706111088,-8.148317692835917
1658355049355373,2.8992141603723667,-25.970855268177274,-7.782101167315204
1658355049371355,4.119935912108076,-25.848783093003703,-7.2938124666209205
1658355049387336,6.134126802471883,-25.60463874265656,-6.8665598535133086
1658355049403318,6.500343327992596,-25.05531395437538,-6.439307240405924
1658355049419300,7.476920729381163,-24.26184481574728,-6.317235065232353
1658355049435281,8.270389868009488,-23.89562829022657,-6.134126802471883
1658355049451263,7.843137254901876,-23.407339589532285,-6.012054627298312
1658355049467245,4.9134050507361735,-23.773556115052997,-5.95101853971164
1658355049483226,3.2043945983061803,-24.933241779201808,-6.317235065232353
